"pos_m20","pos_m19","pos_m18","pos_m17","pos_m16","pos_m15","pos_m14","pos_m13","pos_m12","pos_m11","pos_m10","pos_m9","pos_m8","pos_m7","pos_m6","pos_m5","pos_m4","pos_m3","pos_m2","pos_m1","pos_0","pos_1","pos_2","pos_3","pos_4","pos_5","pos_6","pos_7","pos_8","pos_9","pos_10","pos_11","pos_12","pos_13","pos_14","pos_15","pos_16","pos_17","pos_18","pos_19","pos_20"
0.04140035,0.334824,0.1358919,0.1416276,0.5008759,0.7941802,0.9573378,0.9863557,0.9997672,0.9999648,0.9938505,0.0009977791,0.797902,0.884653,0.9991844,0.9999778,0.9999475,0.9999461,0.999988,0.9999856,0.9999926,0.9999605,0.9987716,0.002944668,0.3206206,0.008118865,0.235676,0.007955224,0.01232628,0.01449732,0.6725322,0.9385532,0.2758218,0.04144997,0.008114131,0.9882859,0.9998586,0.9998725,0.999873,0.9958071,0.002625963
0.8411362,0.03448786,0.01535464,0.08683218,0.9966772,0.9986238,0.9948495,0.0004935116,0.9881029,0.9999154,0.9999411,0.9999325,0.9999374,0.9941041,0.001698348,0.0119782,0.001232498,0.001547316,0.002765257,0.9504668,0.9996169,0.9981567,0.9052017,0.684745,0.02042036,0.002066148,0.0004383573,0,2.027012e-05,0.699673,0.9046186,0.007989258,0.999494,0.9991315,0.9677952,0,0.9956515,0.9999374,0.9999846,0.999999,0.9999733
0.01073695,0.179601,0.2408803,0.05694714,0.999494,0.9998396,0.9997652,0.9986059,0.9887689,0.01067352,0.09767385,0.04055566,0.04075715,0.3628908,0.04399378,0.03733326,0.949825,0.9484949,0.002946536,0.8687508,0.01517397,0.9697,0.9825947,0.9968635,0.9970352,0.3798001,0.06139399,0.05374499,0.002824804,0.00172631,0.002182579,0.1125948,0.02970434,0.9736518,0.9886827,0.9841305,0.04124734,0.4538641,0.4483273,0.3840278,0.2581196
0.9879357,0.9915703,0.6184514,0.01946515,0.01807906,0.9769998,0.9744072,0.9582933,0.7725253,0.8203951,0.103571,0.8539195,0.819523,0.8190037,0.8968264,0.9093253,0.003714344,0.007992234,0.002294377,0.01444619,0.005731369,0.00235298,0.9988828,0.9998101,0.9999393,0.9994189,0.79562,0.01376183,0.5845292,0.4877562,0.03679411,0.11716,0.1762025,0.4632533,0.6256045,0.8962186,0.9992911,0.9997008,0.999788,0.9941866,0.9838375
0.9997048,0.9469859,0,0,0,0,0.9469859,0.9997048,0.9996677,0.999964,0.9999561,0.9997281,0.9503473,0.9592979,0.00127854,0.6601332,0.483761,0.5018508,0.9844323,0.9990546,0.9997498,0.9999746,0.9996407,0.998139,5.248639e-05,0.6270304,0.6048305,0.9309516,0.9026556,0.5956945,0.05985209,0.08493577,0.06487754,0.002991575,0.01210153,0.3908733,0.4499292,0.4818236,0.9959501,0.9944609,0.6101529
0.9921127,0.005970197,0.005182536,0.3280173,0.04059006,0.2769827,0.05688922,0.9835487,0.9719137,0.001093884,1.442613e-05,0.0001297195,3.248506e-05,0.00564142,0.9702784,0.9370375,0.02795827,0.7102098,0.0131469,0.0003829673,0.9975921,0.9997011,0.9998436,0.9998974,0.9999298,0.9999611,0.9999114,0.9998761,0.9996567,0.9948285,0.0279185,0.0408643,0.9840833,0.9798965,0.9932707,0.5050741,0.5127233,0.9992015,0.9966644,0.9997023,0.9854417
0.009827667,0.003872685,0.009198419,0.01652181,0.0008520234,0.2064205,0.03599028,0.9732593,0.9990764,0.9988368,0.9998944,0.9998176,0.998568,0.9858755,0.9953426,0.9415647,0.1690002,0.1580826,0.0945326,0.09913705,0.1074531,0.08766157,0.08426426,0.1575815,0.4383614,0.4677885,0.7866796,0.5116266,0.1874087,0.08446892,0.4929028,0.5120832,0.9328108,0.7971416,0.2018767,0.024254,0.01806175,0.5835655,0.8048185,0.8462853,0.3424757
0.3456998,0.3739737,0.1384867,0.165474,0.3357679,0.5970738,0.5867387,0.5222534,0.5197549,0.1345118,0.08196756,0.07444855,0.0337178,0.9398071,0.9848153,0.9841483,0.9853124,0.9678988,0.8030229,0.0008452636,0.0005161733,0.02673515,0.03428231,0.8352423,0.9988002,0.9993354,0.9974703,0.9998454,0.9979072,0.5459139,0.6177009,0.6666313,0.5508209,0.1994487,0.639656,0.5466605,0.9478736,0.99962,0.9999385,0.9999647,0.9997228
0,0,0,0.9477683,0.999447,0.9999811,0.9998018,3.370944e-05,0.2151045,2.904828e-05,0.9998201,0.9999853,0.9999436,0.9985535,0.9968379,0.0158125,0.10192,0.2843962,0.1472017,0.3711388,0.9146242,0.9170772,0.1661167,0.9157486,0.8942249,0.2070996,0.9976964,0.9950353,0.99867,0.9815174,0.1928974,0.09543253,0.002077382,0.002938643,0.01669014,0.8936836,0.9868924,0.9943753,0.9930091,0.9555709,0.9578949
0.9905096,0.9995622,0.999398,0.996285,0.999961,0.9999503,0.9999532,0.999674,0.005605397,0.04336288,0.07319197,0.013721,0.01371888,0.01391975,0.01476229,0.006996498,0.1402061,0.1036853,0.01216692,0.03384071,0.0146411,0.4879065,0.5079841,0.07444742,0.04864193,0.03467261,0.5679095,0.6487492,0.4037046,0.02178929,0.9541014,0.9991993,0.9997463,0.9998439,0.9993857,0.09377174,0.2377552,0.3793319,0.1268432,0.1664588,0.02922287
0.2977964,0.1685169,0.3947141,0.01153881,0.8066343,0.7910724,0.5247796,0.01657521,0.005859198,0.01299739,0.02661496,0.03577587,0.5334007,0.7660329,0.7976184,0.03699395,0.3298622,0.0345389,0.1504592,0.2594802,0.3001211,0.006780482,0.9955502,0.9958123,0.9957737,0.9912826,0.9913467,0.6621392,0.004817964,0.08085998,0.1318631,0.1488213,0.1448609,0.1483561,0.02507744,0.0341983,0.005317343,0.002334649,0.001726114,0.7296179,0.7358938
0.03635182,0.06541869,0.1301084,0.1728205,0.3237391,0.2847183,0.2681085,0.2626774,0.01846657,0.02366542,0.03085855,0.9944959,0.9946532,0.9945507,0.9997854,0.9998491,0.9998809,0.9981788,0.00222608,1.380261e-05,0.0001193583,0.0002645088,0.9977606,0.9988878,0.9986876,0.9980648,0.9957334,0.9967987,0.9944047,0.6535262,0.9805705,0.9988403,0.9785658,0.2553628,0.1525318,0.06905606,0.7942303,0.817673,0.7577759,0.6557186,0.07245607
0.9790877,0.9793691,0.999643,0.9999188,0.9690541,0.02060359,0.01211067,0.02062068,0.02062244,0.02062218,0.01976562,0.9481295,0.9998694,0.9999458,0.9999313,0.9791084,0.9748871,0.7798778,0.0008207065,0.9292406,0.99521,0.09839072,0.9560994,0.9994821,0.9998752,0.9925011,0.9922621,0.9906777,0.9977445,0.03593104,0.0359698,0.01586914,0.1497074,0.7460471,0.7498617,0.04144805,0.06590398,0.1928041,0.005517388,0.1743518,0.05070941
0.3581086,0.5234562,0.9688776,0.9933057,0.9976794,0.9993486,0.9627482,0.9629361,0.03193648,0.2448013,0.1389169,0.7291591,0.9996283,0.9595584,0.2712441,0.5443337,0.8873784,0.9980591,0.9990894,0.03652613,0.5810132,0.0232325,0.9888995,0.9999614,0.9999488,0.9996981,0.9982089,0.9998907,0.9998917,0.9964961,3.483851e-05,0,0,1.211721e-05,0.9964631,0.9998371,0.9999388,0.7049029,0.2934628,0.9995981,0.9998486
0.9430959,0.9960966,0.9998889,0.9999624,0.9985618,0.9205453,0.003860558,0.006650377,0.004904304,0.01018803,0.01031099,0.003261702,0.07919431,0.007220051,0.01628423,0.01076761,0.01803901,0.03230485,0.05943865,0.005218066,0.009153521,0.01244292,0.9998203,0.9999916,0.9999913,0.999987,0.9999537,0.999984,0.9999692,0.9999697,0.9995319,0.9976946,0.2764127,0.3040572,0.3550211,0.1441166,0.0811432,0.009799772,0.7366448,0.7888361,0.7068089
0.9975851,0.9612387,0.1806096,0.1180865,0.003162534,0.1794203,0.9605786,0.9946717,0.9273038,0.8155824,0.0002190714,0.03486901,0.1663495,0.3963877,0.8734415,0.9947902,0.7438282,0.8533977,0.05063231,0.9060157,0.9694194,0.9985867,0.830784,0.9499578,0.951734,0.8817797,0.9748669,0.9982481,0.9972319,0.001658159,0.00586892,0.0003421678,0.0001578082,0.00343956,0.9209009,0.9978345,0.9813041,0.9193966,0.8933636,0.9192074,0.8190285
0.01438688,0.02296347,0.01310833,0.01085697,0.02927062,0.05299596,0.0191303,0.0200408,0.03257757,0.02015844,0.9986415,0.9997349,0.999688,0.9912209,0.01782524,0.007577968,0.1072786,0.003849403,0.004429938,0.007012665,0.1267843,0.01794512,0.01991644,0.9873099,0.9943272,0.9814783,0.983488,0.07486887,0.1132002,0.1665981,0.9958745,0.9995321,0.9999717,0.9999774,0.9999622,0.9991008,0.004016828,0.9967064,0.9997716,0.9984867,0.001055709
0.7585765,0.784818,0.9787841,0.9799485,0.9739101,0.4035321,0.2497517,0.2523916,0.2605123,0.8650818,0.852965,0.8438898,0.8084199,0.03261581,0.1032124,0.4717072,0.4438726,0.4388619,0.07842391,0.9755026,0.9724395,0.9331098,0.002820067,0.01469537,0.03860155,0.04300194,0.04430723,0.9732784,0.985599,0.9536547,0.008820266,0.05421568,0.07344553,0.08483538,0.04874245,0.0006250061,0.001780872,0.004043919,0.06784552,0.03398185,0.01476126
0.9943787,0.1222782,0.2619455,0.8702299,0.818439,0.2954314,0.02979693,0.01911209,0.03685559,0.2489377,0.261362,0.2436469,0.02688468,0.02288805,0.02130142,0.004730899,0.002973674,0.003185042,0.002263584,0.001205637,0.003046516,0.004085562,0.001656427,0.00314614,0.002394328,0.0004406871,0.0005998856,0.004083869,0.001204474,0.001058293,0.002433699,0.02509417,0.0278453,0.00438247,0.0004150678,0.001423083,0.005236318,0.02372686,0.5428476,0.7659973,0.771516
0.008053268,0.0138194,0.07389049,0.03365329,0.005706655,0.01182692,0.01542991,0.03368037,0.005810673,0.003541307,0.0139654,0.06304651,0.005135474,0.009852829,0.01571533,0.04918282,0.04369392,0.04993622,0.04435578,0.05277261,0.2411245,0.1401489,0.01537158,0.6431478,0.6159281,0.01881629,0.01650688,0.9971333,0.9999475,0.999993,0.9999928,0.9998712,0.9989232,0.003954034,0.3303805,0.002391067,0.003353437,0.05269819,0.004689256,0.02281326,0.007775269
0.1992389,0.1719982,0.6872778,0.6876519,0.6009946,0.5246496,0.9803901,0.9914686,0.9999608,0.9999888,0.9999826,0.9993115,9.885527e-05,0.9995217,0.999986,0.9999835,0.9999613,0.9838164,0.03476409,0.1365119,0.06035428,0.03555159,0.001545426,0.004575991,0.005909315,0.001263251,0.009153781,0.9716813,0.98168,0.9930028,0.7328334,0.03712898,0.003944904,0.2673787,0.9369553,0.9473088,0.6001029,0.04463702,0.220585,0.2465685,0.2620857
0.04725057,0.0004728388,0.0003576601,0.9978496,0.9985859,0.9972473,0.8429962,0.04662495,0.1004507,0.04858886,0.05165361,0.007988508,0.01024909,0.01410503,0.01072233,0.2094994,0.2354474,0.004012848,0.9997601,0.9999856,0.9999863,0.9998607,0.992459,0.02575029,0.8745205,0.9095218,0.8795192,0.005136596,0.01255013,0.648418,0.5163657,0.1231251,0.09661851,0.9970423,0.9980325,0.9994692,0.8584103,0.8592426,0.001487468,0.9757325,0.9763489
0.0009083738,0.004186537,0.9305972,0.9998336,0.999258,0.2029865,0.002150978,0.9920782,0.9972978,0.9909649,0.6075904,0.4530945,0.8868085,0.9393588,0.9605821,0.006699575,0.01127129,0.003033605,0.001107156,0.001050669,0.004900892,0.01305412,0.01837665,0.008477659,0.9836245,0.9857216,0.9976522,0.9769132,0.02052819,0.3001037,0.008263442,0.03138943,0.9666743,0.9275252,0.9999328,0.9997241,0.9962802,0.9184106,0.0009293956,0.0006252117,0.0001401224
0.9879145,0.001503203,0.000606978,0.9424067,0.9993437,0.9994919,0.9298781,0.006423043,0.006209864,0.004546358,0.9926716,0.9998834,0.999986,0.9999784,0.9892325,4.676102e-05,0.0003275826,0.0003776712,0.9787158,0.9984076,0.9993635,0.9993642,0.9901797,0.6118372,0.703726,0.7319402,0.6356032,0.7362679,0.7464483,0.6091427,0.08297993,0.08768499,0.1285536,0.2188704,0.6098485,0.6521081,0.7266662,0.8012684,0.06252933,0.1415693,0.07863257
0.9999302,0.9999993,0.9999997,0.9999912,0.9991534,0.08027909,0.01086826,0.8785792,0.9152633,0.8312683,0.0832431,0.0003186477,1.653288e-05,1.999395e-05,0.9952843,0.9997661,0.9999642,0.9993419,0.9973588,0.999986,0.9999378,0.9999465,0.9999899,0.9998191,0.9982965,0.4250279,0.467525,0.4275803,0.3878859,0.1666902,0.03651685,0.03188788,0.9286263,0.9997474,0.9993596,0.004265673,0.999832,0.9995809,0.9059873,0.9969436,0.9999957
0.01099865,0.008904034,0.007946261,0.01282854,0.1586071,0.1143134,0.7462155,0.7639891,0.7190118,0.1725352,0.1882229,0.1715492,0.01511793,0.1833938,0.9050176,0.7421032,0.266208,0.3888452,0.07110728,0.01287333,0.7455596,0.7522616,0.7530096,0.7472805,0.6958457,0.2666879,0.009892289,0.05846776,0.05889773,0.05996164,0.07448914,0.1169904,0.1252971,0.1103585,0.02235668,0.3310214,0.826104,0.9956129,0.9998493,0.999993,0.9999882
0.9999889,0.9999565,0.9997569,0.9792786,0,0.2269509,0,0.02162083,1.084129e-05,0.0003426511,0,0.008400668,0.2188063,0.02181323,0.9790636,0.99962,0.9995065,0.9999889,0.9999905,0.999944,0.9718118,0.3539582,0.3712726,0.3016058,0.3344946,0.2156383,0.05091266,0.03327947,0.03483237,0.4851933,0.5982301,0.1373963,0.100444,0.00596156,0.07664913,0.07182058,0.9994702,0.9999936,0.9999895,0.9999881,0.999919
0.9382776,0.9461491,0.6366267,0.4289859,0.4269241,0.08808335,0.5946496,0.7584602,0.1893998,0.9112848,0.9095993,0.9032484,0.7228637,0.1896217,0.2402238,0.2719051,0.02148119,0.152506,0.1507907,0.01022735,0.007895108,0.05439244,0.02745902,0.01646385,0.07949427,0.5771462,0.6182602,0.8772793,0.8692916,0.7428823,0.3694143,0.1160979,0.021995,0.5430496,0.2428749,0.3626233,0.8851565,0.8806397,0.8999388,0.02502604,0.04417925
0.02403577,0.01327097,0.3747839,0.07436396,0.1339631,0.06105848,0.04621386,0.9992193,0.9998466,0.999904,0.9999734,0.9999635,0.9999546,0.999962,0.9998653,0.9908688,0.0005407115,0.0002511826,0.0004265203,0.0003102502,0.0001839927,0.0003982099,0.0003136896,0.0003604076,0.0004823603,0.0007862077,0.9929956,0.9990109,0.9994281,0.9912474,0.0004513647,0.002170906,0.0004795517,0.03219167,0.00249797,0.2166479,0.7059897,0.9982127,0.9992748,0.999882,0.9999186
0.1164888,0.1169423,0.06554164,0.01673184,0.02586988,0.02803577,0.1059061,0.1986539,0.01441708,0.7401759,0.9422598,0.8576165,0.4932604,0.6371405,0.4427957,0.937187,0.9903489,0.9919398,0.9791921,0.5694046,0.3284289,0.003321615,0.002871814,0.005630416,0.004857711,0.3272091,0.5672246,0.9405199,0.9399424,0.9309539,0.5230097,0.7871822,0.9848997,0.9959454,0.9945455,0.964836,0.8165581,0.01005322,0.1413168,0.005047516,0.06914591
0.4364593,0.0001101096,8.849114e-05,0.9487897,0.9939917,0.9999113,0.9999688,0.9970744,0,0.9972518,0.9982807,0.9954003,0.025563,0.02811738,0.9964282,0.9939477,0.9468658,0.4611284,0.4949865,0.0132708,0.2078899,0.672728,0.5947138,0.001262199,0.03646103,0.00136799,0.001432731,0.1746475,0.2113758,0.494004,0.5774174,0.002259252,0.005693741,0.2659633,0.3340041,0.007027661,0.007721031,0.008066256,0.03725037,0.001016822,0.0009675482
0.000248306,0.9985194,0.9997815,0.9981601,0.9967737,0.997042,0.9985537,0.9066613,0.9973753,0.9998535,0.9999819,0.9999903,0.9999987,0.9999776,0.9999942,0.9997152,0.9874615,0.0003672764,2.012872e-05,0.009480821,0.2126662,0.1137345,0.8498649,0.9946519,0.9999401,0.9992996,0.0185936,0.4778955,0.4806709,0.3909716,0.002652072,0.009943694,0.164548,0.1591853,0.1508973,0.00825919,0.0395622,0.2346756,0.02262708,0.02859604,0.06551214
0.999389,0.999058,0.9999052,0.9997761,0.9980446,0.6030804,0.6119132,0.01997729,0.3316146,0.2489083,0.06852685,0.02622541,0.3221587,0.4166729,0.3649669,0.04562382,0.3178856,0.971714,0.9553472,0.6478618,0.4674325,0.4291367,0.03123708,0.1728699,0.1419661,0.2405024,0.1620979,0.03288266,0.1576123,0.1221708,0.3309671,0.2232395,0.3731695,0.0318616,0.815419,0.9850728,0.9716051,0.8749958,0.1877465,0.309413,0.3836472
0.1932707,0.7340878,0.7397029,0.4477156,0.8489446,0.4056708,0.3134136,0.29848,0.144361,0.8601211,0.9869815,0.9889716,0.983225,0.6416685,0.6404895,0.5101892,0.7014174,0.1932385,0.9810409,0.9857223,0.9809356,0.9174588,0.9321718,0.9986207,0.9959431,0.9781599,0.9693701,0.9426112,0.02935596,0.04208763,0.03066944,0.01544207,0.01588195,0.9439661,0.9684559,0.9812539,0.9601164,0.5295083,0.02192427,0.01580285,0.03822422
0.001900335,0.002522304,0.002862897,0.01517162,0.006005021,0.05296378,0.1177667,0.004471079,0.1668578,0.001958899,0.04678532,0.0007527221,0.003359577,0.002525776,0.01591137,0.05138043,0.05203572,0.1682955,0.05666887,0.04006239,0.02084709,0.001001505,0.001301556,0.001053315,0.9964453,0.9966413,0.9645676,0.7464859,0.6757472,0.860699,0.9386045,0.3828923,0.3998843,0.0001643896,0.9994209,0.9999884,0.9999989,0.9999961,0.9999983,0.9999993,0.9999851
2.514696e-05,0.2879495,0.2188027,0.9407183,0.8322879,0.8474927,0.7166057,0.007765639,0.06140299,0.1280216,0.0807097,0.996632,0.9999173,0.999931,0.9998009,0.9999626,0.9999917,0.9988101,0.008189088,0.03955785,0.605819,0.6360919,0.03647364,0.005400244,0.000779314,0.001793075,0.01372523,0.03456465,0.02197879,0.6304574,0.629853,0.9988312,0.9999917,0.9999626,0.9998009,0.999931,0.9999173,0.9966847,1.064492e-05,0.118702,0.1591451
0.1172827,0.7733758,0.7591498,0.4020211,0.3214929,0.4582709,0.2933832,0.02462226,0.006466638,0.2974213,0.2803748,0.008652439,0.8422502,0.9964568,0.9995386,0.9999726,0.9999825,0.9999208,0.9997443,0.9981017,0.9997367,0.9288804,0.01209716,0.01824754,0.002332243,0.005504381,0.004947639,0.001528161,0.00888434,0.008762181,0.007437869,0.0004576437,0.001037282,0.0004772239,0.004731507,0.9939048,0.9872461,0.9991505,0.9986349,0.9964321,0.9639599
0,0.08771412,0.133387,0.0002428388,0.002139628,0.02795589,0.0005808985,0.001425796,0.7602832,0.7308992,0.7211212,0.9620295,0.9944898,0.2796782,0.2796446,0.276182,0.7028069,0.9841417,0.9066291,0.05092612,0.5932989,0.001216856,0.9975061,0.9988783,0.9891102,0,0.9994654,0.9999394,0.9998687,0.9997785,0.9969127,0,1.634253e-05,2.07295e-05,1.745034e-05,0.9446141,0.9997241,0.9999106,0.9999023,0.9998093,0.9238468
0.9985768,0.988782,0.003943903,0.2182788,0.9782047,0.9957805,0.9917203,0.9500925,1.043179e-05,0.0003201517,0.9930338,0.9999697,0.999883,0.9991586,0.5012413,0.310524,0.00978346,0.3125408,0.8821145,0.9231218,0.003316561,0.9799277,0.9999957,0.9999971,0.9977967,0,0.9978608,0.9999706,0.9997759,0.9986813,0.0003231749,0,0,0,0.9987865,0.9999938,0.9999706,0.9978608,0,0.9977967,0.9999971
0.4851847,0.5329064,0.7703274,0.920301,0.5125327,0.5565379,0.4781853,0.5063255,0.8534389,0.911881,0.8558406,0.5458168,0.2359122,0.859218,0.9170343,0.6429153,0.1543417,0.3354039,0.3170366,0.5010378,0.2395933,0.1938572,0.1258015,0.08352552,0.6571601,0.69802,0.6052228,0.8838643,0.9473041,0.7441943,0.08216004,0.3183718,0.3058266,0.8652714,0.813872,0.9900503,0.9976896,0.9987729,0.9894516,0.010665,0.006490148
1.089234e-05,0.002449908,0.8802298,0.9964089,0.9984572,0.9847048,0.5083919,0.08645533,0.9939156,0.999963,0.9999688,0.9997064,0.7534837,0.1871607,0.163425,0.002721102,0.05077967,0.8370988,0.9794682,0.9188767,0.8998683,0.9722866,0.9959704,0.9995605,0.9947277,0.2121724,0.1575477,0.7072251,0.6575867,0.4945873,0.01138019,0.06278522,0.690223,0.7571181,0.8138753,0.7968247,0.1037526,0.007430048,0.002640901,0.003988912,0.1814608
0.999268,0.9999996,0.9999928,0.999929,0.9683578,0,0.1327931,0.005348102,0.8738011,0.9946245,0.9998842,0.9999976,0.9994264,5.605493e-05,0.9939117,0.9990481,0.9928403,0.9623362,0.9995018,0.9998511,0.0006042742,0.00229033,0.001249814,0.000123588,0.0001150327,0.00180971,0.0003517522,0.0006702031,0.999893,0.9999709,0.9628815,0.05751002,0.9362028,0.9989018,0.9879476,0.005558856,0,0.9994493,0.9999747,0.9999902,0.9998666
0.9987434,0.9990289,0.9995229,0.9998746,0.9955122,0.1231173,0.3474431,0.1279299,0.9962075,0.9999973,0.9999821,0.9998442,0.9999704,0.9999926,0.9999934,0.9999927,0.9999863,0.999985,0.9999909,0.9999888,0.9999766,0.9999686,0.9999833,0.9998463,0.9950684,0.8270677,0.8555392,0.9383806,0.8642049,0.706214,0.03457984,0.03472472,0.04209367,0.1317874,0.2505233,0.2296939,0.2045932,0.1717293,0.195328,0.222247,0.4065168
0.01971886,0.2142394,0.4067327,0.01301695,0.9974464,0.9998482,0.9996363,0.9062376,0.7228599,0.8933375,0.9749126,0.7905082,0.946832,0.9764649,0.7721807,0.8746518,0.9154465,0.3301897,0.6697538,0.366582,0.279228,0.03066805,0.004050078,0.1663828,0.3625731,0.5459296,0.7220972,0.5631037,0.1718473,0.7376372,0.7646762,0.7661884,0.801432,0.7841073,0.001758462,0.01007796,0.00140978,0.9698424,0.983943,0.97426,0.9969575
0.006129397,0.02752955,0.02006747,0.5308493,0.9834025,0.9967254,0.9597066,0.9334896,0.926183,0.4623454,0.5026741,0.3981511,0.3366057,0.3264361,0.2232674,0.1372524,0.9207906,0.9126661,0.4734661,0.300026,0.2994804,0.2761201,0.2591765,0.7601396,0.8494138,0.8227271,0.4006408,0.03916187,0.4732266,0.2345911,0.002024611,0.9146926,0.9998294,0.9999162,0.9997106,0.9997216,0.9917704,0.6584902,0.3053458,0,0
0.9966265,0.7106246,0.5078126,0.03153084,0.1723457,0.3325909,0.9278587,0.9982089,0.999994,0.9999846,0.9999099,0.9999524,0.9999793,0.9999961,0.9999043,0.0171521,0.003578046,0.007909827,0.008744383,0.04206559,6.741538e-05,0.001592698,0.02346922,0.004273885,0.008048544,0.01153237,0.03053322,0.9996726,0.9999985,0.9999909,0.9999995,0.9995913,0.9675438,0,0,0,0,0.9675438,0.9995913,0.9999995,0.9999909
0.8519513,0.9836536,0.4725193,0.1118827,0.2069028,0.9982068,0.9118437,0.8434289,0.005894245,0.006526215,3.699962e-05,0.008334807,0.9947469,0.9999783,0.9993548,0.148338,0.9872987,0.8561139,0.8520984,0.1525198,0.1616022,0.7602297,0.5244274,0.007192836,0.9991417,0.9998571,0.9965428,0.9996514,0.9994143,0.9985591,0.9963754,0.005182337,0.005161291,0,0.00632686,0.006271604,0.00820733,0.9925764,0.9999913,0.9999942,0.9997421
0.008734055,0.01611668,0.01581684,0.02401203,0.01315938,0.003597862,0.003458941,0.02219961,0.03993175,0.1298416,0.00447168,0.003992144,0.03680371,0.004192838,0.8213436,0.0306638,0.9992817,0.999996,0.9999967,0.9999921,0.9999985,0.9999994,0.9999994,0.9999966,0.9999992,0.9999991,0.9999026,0.9982213,0.003097317,0.0128191,0.04133101,0.08890198,0.937966,0.9954087,0.9973845,0.9998337,0.9995127,0.9934488,0.3414586,0.001732994,0.4059983
0.9980062,0.8895614,0.9992149,0.9988129,0.8670226,0.9795018,0.9794141,0.9956279,0.02053009,0.03267746,0.02163068,0.02185399,0.002256937,0.006526606,0.007065096,0.9776904,0.9772944,0.9780831,0.7977647,0.01051449,0.003551806,0.008515762,0.06866554,0.09138159,0.07609159,0.004060012,0.003415808,0.04589634,0.02936918,0.9987501,0.9998747,0.9999496,0.9999648,0.9999636,0.9997568,0.999838,0.9998499,0.9347554,0.0003900709,0.0005604006,0.823724
0.005317343,0.002334649,0.001726114,0.7296179,0.7358938,0.7299814,0.7146109,0.04810791,0.01577722,0.08835905,0.04350163,0.7155827,0.7090411,0.4354718,0.9846169,0.9866282,0.9865287,0.9737979,0.00164912,0.1872658,0.1228976,0.9862342,0.9998777,0.9999554,0.9952084,0.01351357,0.01096448,0.04071449,0.04162653,0.01938547,0.05565785,0.9025599,0.9551705,0.9587677,0.9583773,0.9076955,0.8064582,0.1809954,0.0001551437,1.992723e-05,0.0002048852
0.5334907,0.4808174,0.0949617,0.5772278,0.5791869,0.5304111,0.06136471,0.147115,0.1158179,0.009741308,0.03240742,0.01866984,0.9871857,0.9997411,0.9998528,0.9998943,0.9998316,0.0001436206,1.917977e-05,0,0,1.103729e-05,0.9999065,0.9999536,0.9996975,0.9969203,0.9992777,0.2098993,0.5983139,0.5437129,0.6341959,0.4638435,0.1778942,0.1187882,0.03943069,0.264813,0.7165662,0.7093079,0.5946492,0.02092442,0.02284057
0.9969896,0.9979285,0.9974475,0.9952621,0.9996179,0.9999835,0.9999903,0.9943372,0.0150373,0.9753685,0.9998957,0.997679,0.9941808,0.9907527,0.9867388,0.9812169,0.0009514863,0.0009596056,0.997106,0.9977558,0.9988665,0.9989615,0.9991823,0.02382981,0.8491694,0.7766268,0.5347395,0.04580778,0.06732478,0.0164545,0.05659497,0.2101796,0.09973367,0.02603359,0.03040687,0.009009455,0.1723575,0.1384647,0.1753774,0.08467386,0.01228904
0.004413502,0.8915787,0.9644315,0.9767319,0.9936302,0.9398357,0.005070985,0.003274273,0.001964256,0.005462949,0.0005549958,0.001731015,0.09604155,0.09344516,0.06500133,0.974289,0.9715418,0.9895835,0.925286,0.9191143,0.08946883,0.952908,0.9816461,0.1576533,0.07249502,0.8812035,0.9549573,0.9102846,0.9010157,0.9313721,0.6088511,0.79165,0.5911921,0.1568671,0.9989254,0.9998165,0.9957265,0.6420807,0.04679557,0.03542974,0.01474427
0.0811818,0.07768918,0.9976673,0.9658016,0.9590185,0.998476,0.9934771,0.9868643,0.008152845,0.2046702,0.1489125,0.04450241,0.04158039,0.005504993,0.7411456,0.7710644,0.7673661,0.0455207,0.05109322,0.009513257,0.05626659,0.9045689,0.9724126,0.8106038,0.978634,0.9973621,0.9996109,0.9998194,0.9996801,0.9200495,0.007669715,0.9959917,0.9866684,0.0003647907,0.001974777,0.9822705,0.9997397,0.9997419,0.9958488,0.0006726158,0.002367211
0.9999986,0.9999698,0.999576,0.1103191,0.2071186,0.08922792,0.008742049,0.02347191,0.002665243,0.06345741,0.8955433,0.9999791,0.9999995,0.9999941,0.9999677,0.9995487,0,0.0008524404,1.584713e-05,0.000212212,0,2.369865e-05,0.9928033,0.9997566,0.9999981,0.9999997,0.9999954,0.9997913,0.0002953966,0.9540601,0.9980346,0.04421509,0.999645,0.9999893,0.9997813,0.3475959,0,0,1.699884e-05,0.3418175,0.9349197
0.9963074,0.589746,0.5208029,0.06453895,0.08799754,0.4430363,0.2927637,0.9889564,0.9999756,0.9999829,0.9279548,0.09922871,0.6323633,0.6313892,0.109592,0.1244178,0.03251067,0.001015517,0.000126806,0.003352319,0.1058108,0.1273508,0.0893942,0.6146306,0.6180772,0.9996576,0.9999389,0.9999324,0.9892721,0.002727772,5.93958e-05,0.2209374,1.638584e-05,0.8171882,0.8457835,2.092145e-05,0.1168163,0.0004636158,0.0001728585,0.9962377,0.9999956
